sample_id,sample_barcode,collection_label,analysis,project,site_code,transect_name,site_name,collection_date,distance,collection_time,sample_type,habitat,host,trophic,site_type,metadata,lat,long,processing,notes
WMEA_02526_Pl_9,02526,PlantShoot,MS,SuperTransect,09,STSummit,STSummit9,20190621,800m,10:30,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.59369297,-157.9586,Ship to Dorrestein lab,
WMEA_02527_Pl_9,02527,PlantShoot,DNA,SuperTransect,09,STSummit,STSummit9,20190621,800m,10:30,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.59369297,-157.9586,Freeze Dry,
WMEA_02528_Pl_9,02528,PlantShoot,DNA,SuperTransect,09,STSummit,STSummit9,20190621,800m,10:30,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.59369297,-157.9586,Freeze Dry,
WMEA_02529_Pl_9,02529,PlantShoot,DNA,SuperTransect,09,STSummit,STSummit9,20190621,800m,10:30,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.59369297,-157.9586,Freeze Dry,
WMEA_02530_Pl_9,02530,PlantRoot,MS,SuperTransect,09,STSummit,STSummit9,20190621,800m,10:30,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.59369297,-157.9586,Ship to Dorrestein lab,
WMEA_02531_Pl_9,02531,PlantRoot,MS,SuperTransect,09,STSummit,STSummit9,20190621,800m,10:30,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.59369297,-157.9586,Ship to Dorrestein lab,
WMEA_02532_Pl_9,02532,PlantRoot,MS,SuperTransect,09,STSummit,STSummit9,20190621,800m,10:30,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.59369297,-157.9586,Ship to Dorrestein lab,
WMEA_02533_Pl_9,02533,PlantRoot,DNA,SuperTransect,09,STSummit,STSummit9,20190621,800m,10:30,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.59369297,-157.9586,Freeze Dry,
WMEA_02534_Pl_9,02534,PlantRoot,DNA,SuperTransect,09,STSummit,STSummit9,20190621,800m,10:30,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.59369297,-157.9586,Freeze Dry,
WMEA_02535_Pl_9,02535,PlantRoot,DNA,SuperTransect,09,STSummit,STSummit9,20190621,800m,10:30,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.59369297,-157.9586,Freeze Dry,
WMEA_03431_No_NA,03431,R1,DNA,SuperTransect,02,STSummit,STSummit2,20190621,100m,13:00,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,sterivex water filters,21.59089,-157.955948,NA,reassigned to new barcode and old entry deleted
WMEA_03432_No_NA,03432,R2,DNA,SuperTransect,03,STSummit,STSummit3,20190621,200m,12:45,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,sterivex water filters,21.59180,-157.956065,NA,reassigned to new barcode and old entry deleted
WMEA_03433_No_NA,03433,R3,DNA,SuperTransect,04,STSummit,STSummit4,20190621,300m,12:20,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,sterivex water filters,21.59233,-157.956808,NA,reassigned to new barcode and old entry deleted
WMEA_03434_No_NA,03434,R4,DNA,SuperTransect,05,STSummit,STSummit5,20190621,400m,12:00,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,sterivex water filters,21.59205,-157.95775,NA,reassigned to new barcode and old entry deleted
WMEA_03435_No_NA,03435,R5,DNA,SuperTransect,06,STSummit,STSummit6,20190621,500m,11:45,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,sterivex water filters,21.59300,-157.95767,NA,reassigned to new barcode and old entry deleted
WMEA_03436_No_NA,03436,R6,DNA,SuperTransect,07,STSummit,STSummit7,20190621,600m,11:13,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,sterivex water filters,21.59277,-157.958602,NA,reassigned to new barcode and old entry deleted
WMEA_03437_No_NA,03437,R7,DNA,SuperTransect,08,STSummit,STSummit8,20190621,700m,10:48,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,sterivex water filters,21.59340,-157.959275,NA,reassigned to new barcode and old entry deleted
WMEA_03438_No_NA,03438,R8,DNA,SuperTransect,09,STSummit,STSummit9,20190621,800m,10:00,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,sterivex water filters,21.59408,-157.958825,NA,reassigned to new barcode and old entry deleted
WMEA_03442_No_NA,03442,R0,DNA,SuperTransect,01,STSummit,STSummit1,20190621,0m,10:00,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,sterivex water filters,21.59407896,-157.958825,NA,reassigned to new barcode and old entry deleted
WMEA_02743_An_M5,02743,CoralType1A-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02744_An_M5,02744,CoralType1B-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02745_An_M5,02745,CoralType1C-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02746_An_M5,02746,CoralType2A-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02747_An_M5,02747,CoralType2B-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02748_An_M5,02748,CoralType2C-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02749_An_M5,02749,CoralType3A-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02750_An_M5,02750,CoralType3B-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02751_An_M5,02751,CoralType3C-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02752_No_M5,02752,SedimentA-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,NA,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,Collected by Mike Martinelli,21.644994,-158.066579,Weigh,
WMEA_02753_No_M5,02753,SedimentB-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,NA,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,Collected by Mike Martinelli,21.644994,-158.066579,Weigh,
WMEA_02754_No_M5,02754,SedimentC-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,NA,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,Collected by Mike Martinelli,21.644994,-158.066579,Weigh,
WMEA_02788_Pl_M5,02788,CCAType1A-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02789_Pl_M5,02789,CCAType1B-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02790_Pl_M5,02790,CCAType1C-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02791_Pl_M5,02791,CCAType2A-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02792_Pl_M5,02792,CCAType2B-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02793_Pl_M5,02793,CCAType2C-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02795_Pl_M5,02795,CCAType3B-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_02796_Pl_M5,02796,CCAType3C-M5,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20190621,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,FreezeDry,
WMEA_03233_No_M5,03233,M5 Shallow,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20191621,NA,NA,WaterSaline,Marine,Nonhost,Environmental,Core Waimea,marine water,21.64499,-158.06658,,
WMEA_03238_No_M5,03238,M5 Deep,MSandDNA,Keck,M5,ThreeTablesBeach,ThreeTablesBeach,20191621,NA,NA,WaterSaline,Marine,Nonhost,Environmental,Core Waimea,marine water,21.64499400,-158.066579,,
WMEA_02678_An_M4,02678,CoralType1A-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02679_An_M4,02679,CoralType1B-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02680_An_M4,02680,CoralType1C-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02681_An_M4,02681,CoralType2A-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02682_An_M4,02682,CoralType2B-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02683_An_M4,02683,CoralType2C-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02684_An_M4,02684,CoralType3A-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02685_An_M4,02685,CoralType3B-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02686_An_M4,02686,CoralType3C-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02687_No_M4,02687,SedimentA-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,NA,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,,21.636766,-158.071894,Weigh,
WMEA_02688_No_M4,02688,SedimentB-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,NA,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,,21.636766,-158.071894,Weigh,
WMEA_02701_Pl_M4,02701,Limu1A-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Dichotoma??,21.63677,-158.07189,FreezeDry,
WMEA_02702_Pl_M4,02702,Limu1B-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Dichotoma??,21.63677,-158.07189,FreezeDry,
WMEA_02703_Pl_M4,02703,Limu1C-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Dichotoma??,21.63677,-158.07189,FreezeDry,
WMEA_02704_Pl_M4,02704,Limu2A-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Halimeda,21.63677,-158.07189,FreezeDry,
WMEA_02710_Pl_M4,02710,Limu4A-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Jania?,21.63677,-158.07189,FreezeDry,
WMEA_02711_Pl_M4,02711,Limu4B-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Jania?,21.63677,-158.07189,FreezeDry,
WMEA_02712_Pl_M4,02712,Limu4C-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Jania?,21.63677,-158.07189,FreezeDry,
WMEA_02713_Pl_M4,02713,Limu5A-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Halyme?ia,21.63677,-158.07189,FreezeDry,
WMEA_02714_Pl_M4,02714,Limu5B-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Halyme?ia,21.63677,-158.07189,FreezeDry,
WMEA_02715_Pl_M4,02715,Limu5C-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Halyme?ia,21.63677,-158.07189,FreezeDry,
WMEA_02719_Pl_M4,02719,CCAType1A-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02720_Pl_M4,02720,CCAType1B-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02721_Pl_M4,02721,CCAType1C-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02722_Pl_M4,02722,CCAType2A-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02723_Pl_M4,02723,CCAType2B-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02724_Pl_M4,02724,CCAType2C-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02725_Pl_M4,02725,CCAType3A-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02726_Pl_M4,02726,CCAType3B-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_02727_Pl_M4,02727,CCAType3C-M4,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,FreezeDry,
WMEA_03232_No_M4,03232,M4 Shallow,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20191620,NA,NA,WaterSaline,Marine,Nonhost,Environmental,Core Waimea,marine water,21.63677,-158.07189,,
WMEA_03237_No_M4,03237,M4 Deep,MSandDNA,Keck,M4,TwinRocks,TwinRocks,20191620,NA,NA,WaterSaline,Marine,Nonhost,Environmental,Core Waimea,marine water,21.63676600,-158.071894,,
WMEA_02606_An_M3,02606,CoralType1A-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by C Wall,21.63892,-158.07127,FreezeDry,
WMEA_02607_An_M3,02607,CoralType1B-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by C Wall,21.63892,-158.07127,FreezeDry,
WMEA_02608_An_M3,02608,CoralType1C-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by C Wall,21.63892,-158.07127,FreezeDry,
WMEA_02609_An_M3,02609,CoralType2A-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by C Wall,21.63892,-158.07127,FreezeDry,
WMEA_02610_An_M3,02610,CoralType2B-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by C Wall,21.63892,-158.07127,FreezeDry,
WMEA_02611_An_M3,02611,CoralType2C-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by C Wall,21.63892,-158.07127,FreezeDry,
WMEA_02612_An_M3,02612,CoralType3A-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by C Wall,21.63892,-158.07127,FreezeDry,
WMEA_02613_An_M3,02613,CoralType3B-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by C Wall,21.63892,-158.07127,FreezeDry,
WMEA_02614_An_M3,02614,CoralType3C-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by C Wall,21.63892,-158.07127,FreezeDry,
WMEA_02615_No_M3,02615,SedimentA-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,NA,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,Sand,21.63892,-158.071265,Weigh,
WMEA_02616_No_M3,02616,SedimentB-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,NA,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,Sand,21.63892,-158.071265,Weigh,
WMEA_02617_No_M3,02617,SedimentC-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,NA,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,Sand,21.63892,-158.071265,Weigh,
WMEA_02631_Pl_M3,02631,Limu1B-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Neomeris,21.63892,-158.07127,FreezeDry,
WMEA_02637_Pl_M3,02637,Limu3B-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Jania,21.63892,-158.07127,FreezeDry,
WMEA_02638_Pl_M3,02638,Limu3C-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Jania,21.63892,-158.07127,FreezeDry,
WMEA_02641_Pl_M3,02641,Limu4C-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Unknown,21.63892,-158.07127,FreezeDry,
WMEA_02643_Pl_M3,02643,Limu5B-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Colpomenia sinuosa?,21.63892,-158.07127,FreezeDry,
WMEA_02644_Pl_M3,02644,Limu5C-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Colpomenia sinuosa?,21.63892,-158.07127,FreezeDry,
WMEA_02645_Pl_M3,02645,Limu6A-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Halimeda,21.63892,-158.07127,FreezeDry,
WMEA_02646_Pl_M3,02646,Limu6B-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Halimeda,21.63892,-158.07127,FreezeDry,
WMEA_02647_Pl_M3,02647,Limu6C-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Halimeda,21.63892,-158.07127,FreezeDry,
WMEA_02648_Pl_M3,02648,CCAType1A-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"All 1 baggie, red CCA",21.63892,-158.07127,FreezeDry,
WMEA_02649_Pl_M3,02649,CCAType1B-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"All 1 baggie, red CCA",21.63892,-158.07127,FreezeDry,
WMEA_02650_Pl_M3,02650,CCAType1C-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"All 1 baggie, red CCA",21.63892,-158.07127,FreezeDry,
WMEA_02651_Pl_M3,02651,CCAType2A-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"All 1 baggie, orange CCA",21.63892,-158.07127,FreezeDry,
WMEA_02652_Pl_M3,02652,CCAType2B-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"All 1 baggie, orange CCA",21.63892,-158.07127,FreezeDry,
WMEA_02653_Pl_M3,02653,CCAType2C-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"All 1 baggie, orange CCA",21.63892,-158.07127,FreezeDry,
WMEA_02654_Pl_M3,02654,CCAType3A-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"3 baggies, mislabeled as CCA 1",21.63892,-158.07127,FreezeDry,
WMEA_02655_Pl_M3,02655,CCAType3B-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"3 baggies, mislabeled as CCA 1",21.63892,-158.07127,FreezeDry,
WMEA_02656_Pl_M3,02656,CCAType3C-M3,MSandDNA,Keck,M3,UppersBeach,UppersBeach,20190620,Yes,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"3 baggies, mislabeled as CCA 1",21.63892,-158.07127,FreezeDry,
